city,city_ascii,state_id,lat,lng
Baytown,Baytown,TX,29.7587,-94.9671
Cicero,Cicero,IL,41.8445,-87.7593
Anderson,Anderson,IN,40.0891,-85.6892
Franklin,Franklin,TN,35.92,-86.8516
Farmington Hills,Farmington Hills,MI,42.486,-83.3771
Buena Park,Buena Park,CA,33.8572,-118.0046
Albany,Albany,GA,31.5776,-84.1762
Pine Hills,Pine Hills,FL,28.5818,-81.4692
State College,State College,PA,40.7909,-77.8567
Redwood City,Redwood City,CA,37.5025,-122.2253
Warwick,Warwick,RI,41.7062,-71.4334
Jackson,Jackson,MI,42.2431,-84.4038
Cranston,Cranston,RI,41.7658,-71.4858
Largo,Largo,FL,27.9088,-82.7712
Miami Beach,Miami Beach,FL,25.8171,-80.1396
Alhambra,Alhambra,CA,34.084,-118.1355
Johns Creek,Johns Creek,GA,34.0333,-84.2027
Mountain View,Mountain View,CA,37.4001,-122.0796
Salisbury,Salisbury,MD,38.3756,-75.5865
Morgantown,Morgantown,WV,39.6383,-79.9464
Silver Spring,Silver Spring,MD,39.0028,-77.0207
Layton,Layton,UT,41.077,-111.962
Springfield,Springfield,OH,39.93,-83.7959
Lakewood,Lakewood,CA,33.8471,-118.1222
Florence,Florence,AL,34.8303,-87.6655
Folsom,Folsom,CA,38.6668,-121.1422
Madera,Madera,CA,36.963,-120.0778
New Rochelle,New Rochelle,NY,40.9304,-73.7836
Parma,Parma,OH,41.3843,-81.7286
Terre Haute,Terre Haute,IN,39.466,-87.3751
Somerville,Somerville,MA,42.3908,-71.1014
Flagstaff,Flagstaff,AZ,35.1872,-111.6194
Boynton Beach,Boynton Beach,FL,26.5281,-80.0811
Homestead,Homestead,FL,25.4665,-80.4472
Newark,Newark,OH,40.0706,-82.425
Plymouth,Plymouth,MN,45.0225,-93.4617
Anniston,Anniston,AL,33.6712,-85.8135
Texarkana,Texarkana,TX,33.45,-94.0847
Tustin,Tustin,CA,33.7311,-117.8107
Pharr,Pharr,TX,26.1685,-98.1904
Port Huron,Port Huron,MI,42.9821,-82.4388
Turlock,Turlock,CA,37.5053,-120.8588
Rancho Cordova,Rancho Cordova,CA,38.5737,-121.2527
The Villages,The Villages,FL,28.9034,-81.9887
Milpitas,Milpitas,CA,37.4336,-121.8921
Perris,Perris,CA,33.7898,-117.2233
Upland,Upland,CA,34.1178,-117.6604
Alton,Alton,IL,38.9037,-90.152
Pleasanton,Pleasanton,CA,37.6663,-121.8805
Kendall,Kendall,FL,25.6697,-80.3556
Jonesboro,Jonesboro,AR,35.8212,-90.6791
Bellflower,Bellflower,CA,33.888,-118.1271
Battle Creek,Battle Creek,MI,42.2985,-85.2296
Chino Hills,Chino Hills,CA,33.9508,-117.7254
Cheyenne,Cheyenne,WY,41.135,-104.7902
Lebanon,Lebanon,PA,40.3412,-76.4228
Carmichael,Carmichael,CA,38.6318,-121.3263
South Jordan,South Jordan,UT,40.557,-111.9784
Davis,Davis,CA,38.5553,-121.737
Elizabethtown,Elizabethtown,KY,37.7031,-85.8773
Schaumburg,Schaumburg,IL,42.0308,-88.0838
Alameda,Alameda,CA,37.7668,-122.267
Hammond,Hammond,IN,41.6168,-87.4909
Pasco,Pasco,WA,46.2506,-119.1305
Evanston,Evanston,IL,42.0464,-87.6943
Lehi,Lehi,UT,40.4136,-111.8725
Alexandria,Alexandria,LA,31.2923,-92.4702
North Port,North Port,FL,27.0576,-82.1977
Arlington Heights,Arlington Heights,IL,42.0955,-87.9826
Camarillo,Camarillo,CA,34.223,-119.0321
Wyoming,Wyoming,MI,42.8908,-85.7066
Flower Mound,Flower Mound,TX,33.0343,-97.1146
Bethlehem,Bethlehem,PA,40.6266,-75.3679
Hattiesburg,Hattiesburg,MS,31.3074,-89.317
Loveland,Loveland,CO,40.4166,-105.0623
Pittsburg,Pittsburg,CA,38.0182,-121.8965
Cedar Park,Cedar Park,TX,30.5105,-97.8197
Wenatchee,Wenatchee,WA,47.436,-120.3295
Southfield,Southfield,MI,42.4765,-83.2605
Rochester Hills,Rochester Hills,MI,42.6645,-83.1563
Hammond,Hammond,LA,30.5061,-90.4563
Valdosta,Valdosta,GA,30.8502,-83.2788
Owensboro,Owensboro,KY,37.7575,-87.1172
Apple Valley,Apple Valley,CA,34.5352,-117.2109
Woodbury,Woodbury,MN,44.9057,-92.923
Pawtucket,Pawtucket,RI,41.8744,-71.3743
St. Joseph,St. Joseph,MO,39.7598,-94.821
Doral,Doral,FL,25.8152,-80.3565
Dover,Dover,NH,43.1887,-70.8845
Missouri City,Missouri City,TX,29.563,-95.5365
Saratoga Springs,Saratoga Springs,NY,43.0674,-73.7775
Pocatello,Pocatello,ID,42.8724,-112.4647
Oshkosh,Oshkosh,WI,44.0227,-88.5619
New Britain,New Britain,CT,41.6759,-72.7862
Castle Rock,Castle Rock,CO,39.3763,-104.8535
Lauderhill,Lauderhill,FL,26.1605,-80.2241
Broomfield,Broomfield,CO,39.9542,-105.0526
Dale City,Dale City,VA,38.6473,-77.3459
Bolingbrook,Bolingbrook,IL,41.6901,-88.1021
Redmond,Redmond,WA,47.6763,-122.1169
Caguas,Caguas,PR,18.2319,-66.0388
Mansfield,Mansfield,TX,32.569,-97.1213
Ellicott City,Ellicott City,MD,39.2774,-76.8345
Sheboygan,Sheboygan,WI,43.7403,-87.7316
Mansfield,Mansfield,OH,40.7656,-82.5275
Glens Falls,Glens Falls,NY,43.3109,-73.6458
Daytona Beach,Daytona Beach,FL,29.1995,-81.0982
Lodi,Lodi,CA,38.1218,-121.2932
Redlands,Redlands,CA,34.0512,-117.1712
Harrisonburg,Harrisonburg,VA,38.4362,-78.8735
Dothan,Dothan,AL,31.2336,-85.407
Cleveland,Cleveland,TN,35.1817,-84.8707
Jackson,Jackson,TN,35.6538,-88.8354
Mount Vernon,Mount Vernon,NY,40.9136,-73.8291
Centreville,Centreville,VA,38.839,-77.4389
Altoona,Altoona,PA,40.5082,-78.4007
Framingham,Framingham,MA,42.3085,-71.4368
Camden,Camden,NJ,39.9361,-75.1073
Georgetown,Georgetown,TX,30.666,-97.6966
Baldwin Park,Baldwin Park,CA,34.0829,-117.9722
Rocklin,Rocklin,CA,38.8075,-121.2489
Porterville,Porterville,CA,36.0643,-119.0338
Tamarac,Tamarac,FL,26.2056,-80.2539
Glen Burnie,Glen Burnie,MD,39.156,-76.6071
Blacksburg,Blacksburg,VA,37.23,-80.4279
Wausau,Wausau,WI,44.962,-89.6459
Sumter,Sumter,SC,33.9392,-80.393
Janesville,Janesville,WI,42.6854,-89.0135
Brunswick,Brunswick,GA,31.1449,-81.4746
Dublin,Dublin,CA,37.7161,-121.8963
Wilmington,Wilmington,DE,39.7415,-75.5416
Waukesha,Waukesha,WI,43.0087,-88.2464
Fairbanks,Fairbanks,AK,64.8353,-147.6533
Lakeville,Lakeville,MN,44.6774,-93.252
St. Charles,St. Charles,MO,38.7954,-90.5157
Redondo Beach,Redondo Beach,CA,33.8577,-118.3765
Spring Hill,Spring Hill,TN,35.7437,-86.9116
Bayonne,Bayonne,NJ,40.6668,-74.1158
Grand Forks,Grand Forks,ND,47.9214,-97.0884
Noblesville,Noblesville,IN,40.0355,-86.0042
Guaynabo,Guaynabo,PR,18.3832,-66.1134
El Paso de Robles,El Paso de Robles,CA,35.6394,-120.656
North Richland Hills,North Richland Hills,TX,32.8604,-97.218
Maple Grove,Maple Grove,MN,45.1089,-93.4626
Passaic,Passaic,NJ,40.8574,-74.1282
Blaine,Blaine,MN,45.1696,-93.2077
Lake Elsinore,Lake Elsinore,CA,33.6847,-117.3344
Rogers,Rogers,AR,36.317,-94.1531
Casas Adobes,Casas Adobes,AZ,32.3423,-111.0113
Sherman,Sherman,TX,33.6273,-96.6221
Walnut Creek,Walnut Creek,CA,37.9024,-122.0399
Conway,Conway,AR,35.0753,-92.4692
Eastvale,Eastvale,CA,33.9617,-117.5803
Union City,Union City,CA,37.6032,-122.0181
Michigan City,Michigan City,IN,41.7092,-86.869
Poinciana,Poinciana,FL,28.1217,-81.4821
Tulare,Tulare,CA,36.1995,-119.34
Gary,Gary,IN,41.5905,-87.3473
Gaithersburg,Gaithersburg,MD,39.1346,-77.2131
East Orange,East Orange,NJ,40.7651,-74.2117
Wesley Chapel,Wesley Chapel,FL,28.2106,-82.3238
West Des Moines,West Des Moines,IA,41.5521,-93.7806
Dalton,Dalton,GA,34.769,-84.972
Dubuque,Dubuque,IA,42.5002,-90.707
Schenectady,Schenectady,NY,42.8025,-73.9275
Ankeny,Ankeny,IA,41.7288,-93.6031
Maricopa,Maricopa,AZ,33.0408,-112.0011
Eagan,Eagan,MN,44.817,-93.1638
Hanford,Hanford,CA,36.3274,-119.6549
Bristol,Bristol,TN,36.5572,-82.2154
Yorba Linda,Yorba Linda,CA,33.889,-117.7714
Weston,Weston,FL,26.1006,-80.4054
Watsonville,Watsonville,CA,36.9206,-121.7708
Palo Alto,Palo Alto,CA,37.3905,-122.1468
South Hill,South Hill,WA,47.1198,-122.2853
Shawnee,Shawnee,KS,39.0158,-94.8076
San Marcos,San Marcos,TX,29.8734,-97.9356
Great Falls,Great Falls,MT,47.5022,-111.2996
Haverhill,Haverhill,MA,42.7838,-71.0871
Union City,Union City,NJ,40.7675,-74.0323
Palatine,Palatine,IL,42.118,-88.043
Longview,Longview,WA,46.1461,-122.963
Corvallis,Corvallis,OR,44.5698,-123.2779
Rockville,Rockville,MD,39.0834,-77.1553
Skokie,Skokie,IL,42.036,-87.74
Mount Vernon,Mount Vernon,WA,48.4203,-122.3115
Casper,Casper,WY,42.842,-106.3208
Ames,Ames,IA,42.0256,-93.6217
Delray Beach,Delray Beach,FL,26.455,-80.0905
Sammamish,Sammamish,WA,47.6017,-122.0416
Lynwood,Lynwood,CA,33.924,-118.2016
Dundalk,Dundalk,MD,39.2704,-76.4942
Bethesda,Bethesda,MD,38.9866,-77.1188
Morristown,Morristown,TN,36.2043,-83.3001
Juana Díaz,Juana Diaz,PR,18.0532,-66.5044
Kankakee,Kankakee,IL,41.102,-87.8643
Fajardo,Fajardo,PR,18.3331,-65.6589
Alpharetta,Alpharetta,GA,34.0704,-84.2738
Novi,Novi,MI,42.4786,-83.4893
Kenner,Kenner,LA,30.0109,-90.2549
Bay City,Bay City,MI,43.5902,-83.8887
Victoria,Victoria,TX,28.8287,-96.9849
South San Francisco,South San Francisco,CA,37.6538,-122.4196
Apex,Apex,NC,35.7237,-78.8743
Parkersburg,Parkersburg,WV,39.2623,-81.542
Malden,Malden,MA,42.4305,-71.0576
Castro Valley,Castro Valley,CA,37.7088,-122.0626
Bozeman,Bozeman,MT,45.6833,-111.0558
Brentwood,Brentwood,NY,40.7839,-73.2522
Waltham,Waltham,MA,42.3889,-71.2423
Pflugerville,Pflugerville,TX,30.4515,-97.6018
North Little Rock,North Little Rock,AR,34.7807,-92.2371
Brentwood,Brentwood,CA,37.9356,-121.719
Laguna Niguel,Laguna Niguel,CA,33.5275,-117.705
San Clemente,San Clemente,CA,33.4499,-117.6102
Burnsville,Burnsville,MN,44.7648,-93.2793
Spring,Spring,TX,30.0613,-95.383
Port Charlotte,Port Charlotte,FL,26.9918,-82.114
Eden Prairie,Eden Prairie,MN,44.8488,-93.4595
Greenwood,Greenwood,IN,39.6019,-86.1073
Millcreek,Millcreek,UT,40.6892,-111.8292
Bellevue,Bellevue,NE,41.1485,-95.939
Coon Rapids,Coon Rapids,MN,45.1755,-93.3094
Rowlett,Rowlett,TX,32.9155,-96.5489
Hamilton,Hamilton,OH,39.3939,-84.5653
Lakewood,Lakewood,WA,47.1628,-122.5299
Florence-Graham,Florence-Graham,CA,33.9682,-118.2447
Commerce City,Commerce City,CO,39.8641,-104.843
Bossier City,Bossier City,LA,32.5224,-93.6668
Taylor,Taylor,MI,42.226,-83.2688
La Habra,La Habra,CA,33.9282,-117.9515
Port Orange,Port Orange,FL,29.1085,-81.0137
Moore,Moore,OK,35.3293,-97.4757
Council Bluffs,Council Bluffs,IA,41.2369,-95.8516
Leander,Leander,TX,30.5728,-97.8618
Dearborn Heights,Dearborn Heights,MI,42.3164,-83.2769
Reston,Reston,VA,38.9497,-77.3461
Montebello,Montebello,CA,34.0155,-118.1108
Pontiac,Pontiac,MI,42.6493,-83.2878
Encinitas,Encinitas,CA,33.0492,-117.261
Queen Creek,Queen Creek,AZ,33.2454,-111.6173
Medford,Medford,MA,42.4234,-71.1087
Springfield,Springfield,OR,44.0538,-122.9811
Hendersonville,Hendersonville,TN,36.3063,-86.5997
Palm Harbor,Palm Harbor,FL,28.0847,-82.7481
Pico Rivera,Pico Rivera,CA,33.9901,-118.0888
Marietta,Marietta,GA,33.9533,-84.5422
Wellington,Wellington,FL,26.6461,-80.2699
Sanford,Sanford,FL,28.7891,-81.2757
Woodland,Woodland,CA,38.6712,-121.75
Caldwell,Caldwell,ID,43.6453,-116.6594
Huntersville,Huntersville,NC,35.406,-80.8716
Bristol,Bristol,CT,41.6812,-72.9407
Jupiter,Jupiter,FL,26.92,-80.1128
San Rafael,San Rafael,CA,37.9905,-122.5221
La Mesa,La Mesa,CA,32.7703,-117.0204
Richland,Richland,WA,46.2824,-119.2939
Revere,Revere,MA,42.4189,-71.004
Meriden,Meriden,CT,41.5369,-72.7946
Monterey Park,Monterey Park,CA,34.0497,-118.1326
Gardena,Gardena,CA,33.8943,-118.3072
Euless,Euless,TX,32.8508,-97.08
Des Plaines,Des Plaines,IL,42.0345,-87.9008
West Allis,West Allis,WI,43.0068,-88.0296
North Miami,North Miami,FL,25.9008,-80.1686
St. Cloud,St. Cloud,FL,28.2363,-81.2779
The Hammocks,The Hammocks,FL,25.67,-80.4482
Cupertino,Cupertino,CA,37.3168,-122.0466
Taylorsville,Taylorsville,UT,40.6569,-111.9493
Petaluma,Petaluma,CA,38.2423,-122.6266
Kokomo,Kokomo,IN,40.464,-86.1277
Santee,Santee,CA,32.8554,-116.9851
Stonecrest,Stonecrest,GA,33.6842,-84.1372
Taunton,Taunton,MA,41.9036,-71.0943
White Plains,White Plains,NY,41.022,-73.7547
Palm Beach Gardens,Palm Beach Gardens,FL,26.8466,-80.1679
Chapel Hill,Chapel Hill,NC,35.9271,-79.0391
Hoboken,Hoboken,NJ,40.7452,-74.0281
Parker,Parker,CO,39.5084,-104.7753
Blue Springs,Blue Springs,MO,39.0124,-94.2721
Shoreline,Shoreline,WA,47.7564,-122.3426
St. Clair Shores,St. Clair Shores,MI,42.4925,-82.8961
Horizon West,Horizon West,FL,28.4417,-81.6146
Margate,Margate,FL,26.2466,-80.2119
Orland Park,Orland Park,IL,41.6075,-87.8619
Carson City,Carson City,NV,39.1511,-119.7476
Midwest City,Midwest City,OK,35.463,-97.371
Royal Oak,Royal Oak,MI,42.5084,-83.1539
Bowie,Bowie,MD,38.9549,-76.7406
Kettering,Kettering,OH,39.6956,-84.1494
St. Peters,St. Peters,MO,38.7825,-90.6061
Oak Lawn,Oak Lawn,IL,41.7139,-87.7528
Towson,Towson,MD,39.3944,-76.619
Coconut Creek,Coconut Creek,FL,26.2803,-80.1842
Decatur,Decatur,AL,34.5731,-86.9905
Lenexa,Lenexa,KS,38.9609,-94.8018
Bartlett,Bartlett,TN,35.2337,-89.8195
South Whittier,South Whittier,CA,33.9336,-118.0312
Lake Havasu City,Lake Havasu City,AZ,34.5006,-114.3113
Bel Air South,Bel Air South,MD,39.5022,-76.3113
Fountainebleau,Fountainebleau,FL,25.7723,-80.346
Wylie,Wylie,TX,33.0362,-96.5161
Madison,Madison,AL,34.7114,-86.7626
Brookhaven,Brookhaven,GA,33.8743,-84.3314
Highland,Highland,CA,34.1113,-117.165
Fountain Valley,Fountain Valley,CA,33.7105,-117.9514
Berwyn,Berwyn,IL,41.8433,-87.7909
Severn,Severn,MD,39.1355,-76.6956
Albany,Albany,OR,44.6272,-123.0965
National City,National City,CA,32.6654,-117.0983
Lacey,Lacey,WA,47.0462,-122.7933
Mount Prospect,Mount Prospect,IL,42.0641,-87.9375
Arcadia,Arcadia,CA,34.1342,-118.0373
DeSoto,DeSoto,TX,32.5992,-96.8633
Smyrna,Smyrna,GA,33.8633,-84.5168
Bradenton,Bradenton,FL,27.4901,-82.5757
New Brunswick,New Brunswick,NJ,40.487,-74.445
Apple Valley,Apple Valley,MN,44.7457,-93.2004
Tinley Park,Tinley Park,IL,41.567,-87.8049
Sarasota,Sarasota,FL,27.3387,-82.5432
Hacienda Heights,Hacienda Heights,CA,33.997,-117.9727
Chicopee,Chicopee,MA,42.1764,-72.5719
West Haven,West Haven,CT,41.2739,-72.9672
Herriman,Herriman,UT,40.4899,-112.017
Perth Amboy,Perth Amboy,NJ,40.5202,-74.2724
Casa Grande,Casa Grande,AZ,32.9069,-111.7624
Tigard,Tigard,OR,45.4237,-122.7845
Apopka,Apopka,FL,28.7015,-81.5316
Southaven,Southaven,MS,34.9514,-89.9786
Huntington Park,Huntington Park,CA,33.98,-118.2167
Diamond Bar,Diamond Bar,CA,33.9992,-117.8161
Bentonville,Bentonville,AR,36.3547,-94.2305
Yucaipa,Yucaipa,CA,34.0336,-117.0429
Plainfield,Plainfield,NJ,40.6154,-74.4157
Manhattan,Manhattan,KS,39.1886,-96.6048
Aspen Hill,Aspen Hill,MD,39.0927,-77.0826
Rocky Mount,Rocky Mount,NC,35.9685,-77.804
Peabody,Peabody,MA,42.5335,-70.9725
West Sacramento,West Sacramento,CA,38.5557,-121.5505
San Jacinto,San Jacinto,CA,33.797,-116.9916
Kentwood,Kentwood,MI,42.8852,-85.5926
Colton,Colton,CA,34.0538,-117.3255
Oak Park,Oak Park,IL,41.8872,-87.7899
Westchester,Westchester,FL,25.7471,-80.3523
Smyrna,Smyrna,TN,35.9687,-86.5264
Wheaton,Wheaton,IL,41.8561,-88.1085
Beaumont,Beaumont,CA,33.9076,-116.9766
Aloha,Aloha,OR,45.492,-122.8725
Minnetonka,Minnetonka,MN,44.9322,-93.4598
Pinellas Park,Pinellas Park,FL,27.8589,-82.7078
Kannapolis,Kannapolis,NC,35.4764,-80.6408
Paramount,Paramount,CA,33.8977,-118.1651
Texas City,Texas City,TX,29.4154,-94.9682
Novato,Novato,CA,38.092,-122.5575
Edina,Edina,MN,44.8914,-93.3602
Normal,Normal,IL,40.5217,-88.9884
Tamiami,Tamiami,FL,25.7556,-80.4016
Grand Island,Grand Island,NE,40.9218,-98.3586
Methuen Town,Methuen Town,MA,42.734,-71.1889
Elyria,Elyria,OH,41.376,-82.106
Wheaton,Wheaton,MD,39.0492,-77.0573
Kendale Lakes,Kendale Lakes,FL,25.7081,-80.4078
Marana,Marana,AZ,32.4355,-111.1558
West New York,West New York,NJ,40.7857,-74.0094
Twin Falls,Twin Falls,ID,42.5645,-114.4613
Florissant,Florissant,MO,38.7996,-90.3269
Glendora,Glendora,CA,34.1449,-117.8467
Cathedral City,Cathedral City,CA,33.8362,-116.4642
Aliso Viejo,Aliso Viejo,CA,33.5792,-117.7289
Placentia,Placentia,CA,33.8807,-117.8553
Hoffman Estates,Hoffman Estates,IL,42.064,-88.1468
Burien,Burien,WA,47.4762,-122.3394
Dunwoody,Dunwoody,GA,33.9418,-84.3122
Palm Desert,Palm Desert,CA,33.7378,-116.3695
Troy,Troy,NY,42.7354,-73.6751
Collierville,Collierville,TN,35.047,-89.6987
Levittown,Levittown,PA,40.1533,-74.8531
Rosemead,Rosemead,CA,34.0689,-118.0823
Country Club,Country Club,FL,25.9407,-80.3102
Enid,Enid,OK,36.4063,-97.87
Cuyahoga Falls,Cuyahoga Falls,OH,41.1641,-81.5207
Mishawaka,Mishawaka,IN,41.6742,-86.1666
Columbus,Columbus,IN,39.2093,-85.9183
Summerville,Summerville,SC,33.0016,-80.1799
Levittown,Levittown,NY,40.7241,-73.5125
Grapevine,Grapevine,TX,32.9343,-97.0742
Covina,Covina,CA,34.0903,-117.8818
Milford city ,Milford city ,CT,41.2255,-73.0625
Draper,Draper,UT,40.4957,-111.8605
Lakewood,Lakewood,OH,41.4822,-81.8008
Catalina Foothills,Catalina Foothills,AZ,32.3046,-110.8838
Delano,Delano,CA,35.7662,-119.2635
Lincoln,Lincoln,CA,38.8774,-121.2937
Murray,Murray,UT,40.6498,-111.8874
Mooresville,Mooresville,NC,35.5847,-80.8266
Downers Grove,Downers Grove,IL,41.7949,-88.0172
Florin,Florin,CA,38.4832,-121.4043
Cypress,Cypress,CA,33.8171,-118.0386
Jeffersonville,Jeffersonville,IN,38.3376,-85.7026
North Bethesda,North Bethesda,MD,39.0393,-77.1191
Azusa,Azusa,CA,34.1386,-117.9124
Coral Gables,Coral Gables,FL,25.7037,-80.2715
Chesterfield,Chesterfield,MO,38.6589,-90.5803
McLean,McLean,VA,38.9436,-77.1943
St. Louis Park,St. Louis Park,MN,44.9488,-93.3649
East Honolulu,East Honolulu,HI,21.2975,-157.7211
Bedford,Bedford,TX,32.8464,-97.135
Euclid,Euclid,OH,41.5903,-81.5188
Lawrence,Lawrence,IN,39.8674,-85.9904
Ceres,Ceres,CA,37.5952,-120.962
University,University,FL,28.0771,-82.4335
Biloxi,Biloxi,MS,30.4426,-88.9514
El Dorado Hills,El Dorado Hills,CA,38.675,-121.049
Cerritos,Cerritos,CA,33.8678,-118.0686
Burleson,Burleson,TX,32.517,-97.3344
Portage,Portage,MI,42.2,-85.5906
Dublin,Dublin,OH,40.1112,-83.1454
Poway,Poway,CA,32.9871,-117.0201
Cedar Hill,Cedar Hill,TX,32.581,-96.9591
Everett,Everett,MA,42.4064,-71.0545
Stillwater,Stillwater,OK,36.1317,-97.0742
Titusville,Titusville,FL,28.5727,-80.8193
Niagara Falls,Niagara Falls,NY,43.0921,-79.0147
Kyle,Kyle,TX,29.9932,-97.8852
Leesburg,Leesburg,VA,39.1057,-77.5544
Westfield,Westfield,IN,40.0341,-86.1529
Little Elm,Little Elm,TX,33.1858,-96.9295
Middletown,Middletown,CT,41.5476,-72.6549
North Highlands,North Highlands,CA,38.6713,-121.3721
Tuckahoe,Tuckahoe,VA,37.5878,-77.5858
Wake Forest,Wake Forest,NC,35.9632,-78.514
Minot,Minot,ND,48.2375,-101.278
Roswell,Roswell,NM,33.373,-104.5294
Wauwatosa,Wauwatosa,WI,43.0616,-88.0347
Bothell,Bothell,WA,47.7735,-122.2044
Glenview,Glenview,IL,42.0825,-87.8214
Rockwall,Rockwall,TX,32.9169,-96.4374
Wilson,Wilson,NC,35.7311,-77.9284
Rancho Santa Margarita,Rancho Santa Margarita,CA,33.6318,-117.5988
La Mirada,La Mirada,CA,33.9025,-118.0093
Antelope,Antelope,CA,38.7153,-121.361
Hilo,Hilo,HI,19.6883,-155.0863
San Luis Obispo,San Luis Obispo,CA,35.2669,-120.669
Roseville,Roseville,MI,42.5074,-82.9369
Newark,Newark,CA,37.5201,-122.0307
Mentor,Mentor,OH,41.6893,-81.3362
Ocoee,Ocoee,FL,28.5796,-81.5332
Rowland Heights,Rowland Heights,CA,33.9716,-117.8912
Fort Pierce,Fort Pierce,FL,27.4255,-80.3431
Brea,Brea,CA,33.9254,-117.8655
Oro Valley,Oro Valley,AZ,32.4208,-110.9767
East Providence,East Providence,RI,41.8065,-71.3565
Pearl City,Pearl City,HI,21.4031,-157.9566
Salina,Salina,KS,38.8136,-97.6143
Beavercreek,Beavercreek,OH,39.731,-84.0624
Winter Garden,Winter Garden,FL,28.5421,-81.5967
Potomac,Potomac,MD,39.0141,-77.1943
Farmington,Farmington,NM,36.7555,-108.1823
Attleboro,Attleboro,MA,41.9311,-71.295
Huntsville,Huntsville,TX,30.7009,-95.5567
Strongsville,Strongsville,OH,41.3128,-81.8313
Eagle Mountain,Eagle Mountain,UT,40.3137,-112.0114
Prescott,Prescott,AZ,34.5849,-112.4473
Olive Branch,Olive Branch,MS,34.961,-89.8469
Goose Creek,Goose Creek,SC,32.9927,-80.0055
Sicklerville,Sicklerville,NJ,39.7452,-74.9934
Altamonte Springs,Altamonte Springs,FL,28.6615,-81.3953
Haltom City,Haltom City,TX,32.8176,-97.2707
Hackensack,Hackensack,NJ,40.8891,-74.0462
Elmhurst,Elmhurst,IL,41.8973,-87.9432
Urbandale,Urbandale,IA,41.639,-93.7812
Los Banos,Los Banos,CA,37.063,-120.8406
Littleton,Littleton,CO,39.5915,-105.0188
Ashburn,Ashburn,VA,39.0277,-77.4714
East Lansing,East Lansing,MI,42.748,-84.4836
Bountiful,Bountiful,UT,40.8721,-111.8647
Keller,Keller,TX,32.9335,-97.2256
Morgan Hill,Morgan Hill,CA,37.1325,-121.6419
Sierra Vista,Sierra Vista,AZ,31.563,-110.3153
Sayreville,Sayreville,NJ,40.4656,-74.3237
Odenton,Odenton,MD,39.0661,-76.6938
Cleveland Heights,Cleveland Heights,OH,41.5113,-81.5636
Gallatin,Gallatin,TN,36.3782,-86.4698
Plainfield,Plainfield,IL,41.6207,-88.2253
Palm Springs,Palm Springs,CA,33.8017,-116.5382
Riverton,Riverton,UT,40.5176,-111.9636
West Lafayette,West Lafayette,IN,40.4432,-86.9238
Brentwood,Brentwood,TN,35.9918,-86.7758
Cutler Bay,Cutler Bay,FL,25.5765,-80.3356
Lake Ridge,Lake Ridge,VA,38.6847,-77.3066
Whitney,Whitney,NV,36.1008,-115.0379
Pahrump,Pahrump,NV,36.2235,-115.9974
North Lauderdale,North Lauderdale,FL,26.2113,-80.2209
Fairfield,Fairfield,OH,39.3301,-84.5409
Wentzville,Wentzville,MO,38.8153,-90.8669
Salem,Salem,MA,42.5129,-70.9021
Fond du Lac,Fond du Lac,WI,43.7718,-88.4397
Rohnert Park,Rohnert Park,CA,38.3479,-122.6965
Mankato,Mankato,MN,44.1715,-93.9772
Moorhead,Moorhead,MN,46.8673,-96.7461
The Colony,The Colony,TX,33.0925,-96.8976
Burke,Burke,VA,38.7773,-77.2633
Freeport,Freeport,NY,40.6515,-73.585
El Centro,El Centro,CA,32.7865,-115.5595
Shakopee,Shakopee,MN,44.7745,-93.4772
Wilkes-Barre,Wilkes-Barre,PA,41.2469,-75.876
Lompoc,Lompoc,CA,34.6618,-120.4714
Hicksville,Hicksville,NY,40.7637,-73.5245
Oakland Park,Oakland Park,FL,26.178,-80.1528
Lombard,Lombard,IL,41.8741,-88.0157
Concord,Concord,NH,43.2305,-71.5595
Pittsfield,Pittsfield,MA,42.4517,-73.2605
Greenacres,Greenacres,FL,26.627,-80.1371
Oakley,Oakley,CA,37.9929,-121.6952
Linden,Linden,NJ,40.6251,-74.2383
Campbell,Campbell,CA,37.2802,-121.9539
Danville,Danville,CA,37.8121,-121.9698
North Miami Beach,North Miami Beach,FL,25.9302,-80.1659
Clermont,Clermont,FL,28.5325,-81.7208
San Bruno,San Bruno,CA,37.6256,-122.4313
Channelview,Channelview,TX,29.7914,-95.1144
Trujillo Alto,Trujillo Alto,PR,18.3599,-66.0096
Ormond Beach,Ormond Beach,FL,29.2985,-81.1014
Huber Heights,Huber Heights,OH,39.8595,-84.113
Woonsocket,Woonsocket,RI,42.001,-71.4993
Buffalo Grove,Buffalo Grove,IL,42.1675,-87.9615
West Babylon,West Babylon,NY,40.7129,-73.3585
Catonsville,Catonsville,MD,39.2646,-76.7424
Altadena,Altadena,CA,34.1927,-118.1346
Edmonds,Edmonds,WA,47.8115,-122.3533
Linton Hall,Linton Hall,VA,38.7551,-77.575
Spanish Fork,Spanish Fork,UT,40.1101,-111.6405
Newnan,Newnan,GA,33.3767,-84.7761
Vineyard,Vineyard,CA,38.474,-121.324
Jefferson City,Jefferson City,MO,38.5676,-92.1759
Manassas,Manassas,VA,38.7479,-77.4838
Woodbridge,Woodbridge,VA,38.6409,-77.258
Puyallup,Puyallup,WA,47.1793,-122.2902
Schertz,Schertz,TX,29.565,-98.2535
